name,date,close,open,high,low,volume
HNX30,07-07-2025,487.38,480.02,487.42,479.08,93782101
HNX30,08-07-2025,492.09,489.36,494.04,486.06,68040311
HNX30,09-07-2025,492.65,492.83,497.81,491.02,106214723
HNX30,10-07-2025,493.46,494.23,497.86,491.38,72414604
HNX30,11-07-2025,493.17,494.6,496.91,489.31,91764584
HNX30,14-07-2025,497.63,495.27,499.49,488.08,93061871
HNX30,15-07-2025,496.16,500.65,506.12,495.73,103495726
HNX30,16-07-2025,503.08,496.55,504,495.84,106159926
HNX30,17-07-2025,514.42,504.3,519.71,503.08,131611537
HNX30,18-07-2025,525.32,517.31,530.73,514.42,117711459
HNX30,21-07-2025,517.63,526.38,532.16,515.96,104196489
HNX30,22-07-2025,523.8,517.17,523.8,512.69,101921510
HNX30,23-07-2025,528.68,526.4,534.22,523.64,107285962
HNX30,24-07-2025,532.68,530.79,534.82,526.17,88387077
HNX30,25-07-2025,542.13,534.17,542.79,532.68,112845396
HNX30,28-07-2025,566.59,545.31,567.7,542.13,127264456
HNX30,29-07-2025,549.01,573.99,584.93,546.39,230979250
HNX30,30-07-2025,565.6,550.87,566.86,549.01,128194674
HNX30,31-07-2025,579.66,573.21,581.97,561.07,139449396
HNX30,01-08-2025,569.73,582.95,584.26,569.48,127544742
HNX30,04-08-2025,577.92,564.9,578.34,561.6,107543090
HNX30,05-08-2025,575.91,581.38,594.96,558.03,187225435
HNX30,06-08-2025,584.29,576.28,585.1,575.36,94217482
HNX30,07-08-2025,592.21,590.03,595.88,584.29,79667501
HNX30,08-08-2025,602.4,593.61,605.36,584.5,168889116
HNX30,11-08-2025,615.1,604.97,615.95,602.4,118082902
HNX30,12-08-2025,614.75,616.71,618.31,604.11,92467086
HNX30,13-08-2025,625.71,617.63,626.05,608.01,159807475
HNX30,14-08-2025,639.89,630.81,640.51,625.71,113785698
HNX30,15-08-2025,627.74,643.23,646.3,621.67,124226600
HNX30,18-08-2025,631.28,629.36,633.35,622.53,98942358
HNX30,19-08-2025,634.71,632.81,644.91,631.01,120010512
HNX30,20-08-2025,628.17,635.91,637.58,603.56,149404633
HNX30,21-08-2025,622.88,630.77,637.4,620.22,92874231
HNX30,22-08-2025,592.47,619.78,622.88,587.78,136026731
HNX30,25-08-2025,582.72,594.3,601.73,576.78,83159722
HNX30,26-08-2025,609.17,577.95,609.17,577.79,74258057
HNX30,27-08-2025,610.02,612.52,620.73,609.17,85887899
HNX30,28-08-2025,610.44,611.06,614.06,605.2,66415299
HNX30,29-08-2025,619.65,612.39,626.75,610.44,85802893
HNX30,03-09-2025,631.26,621.32,631.26,619.65,83882728
HNX30,04-09-2025,632.3,632.27,640.08,630.01,70108063
HNX30,05-09-2025,621.42,637.02,647.16,621.42,122330723
HNX30,08-09-2025,595.66,619.86,625.01,594.95,121924107
HNX30,09-09-2025,605.95,595.68,605.95,594.54,65847416
HNX30,10-09-2025,604.3,608.26,612.11,599.98,56690479
HNX30,11-09-2025,598.31,603.83,604.85,582.87,89183264
HNX30,12-09-2025,606.22,601.59,609.62,598.31,61765088
HNX30,15-09-2025,620.69,609.59,620.99,606.22,68372811
HNX30,16-09-2025,612.07,624.43,629.63,607.28,71520075
HNX30,17-09-2025,607.13,613.14,617.55,606.97,52425586
HNX30,18-09-2025,605.21,607.84,612.23,601.57,46405796
HNX30,19-09-2025,600.77,606.57,609.96,589.75,49616908
HNX30,22-09-2025,592.97,601.56,606.5,588.74,79212778
HNX30,23-09-2025,590.83,593.59,599.52,589.59,34535956
HNX30,24-09-2025,605.75,592.89,605.75,587.26,71392525
HNX30,25-09-2025,608.18,607.22,615.86,605.75,58373187
HNX30,26-09-2025,601.53,609.33,611.86,601.29,68352807
HNX30,29-09-2025,598.14,601.59,606.18,597.66,49582574
HNX30,30-09-2025,592.45,598.62,601.85,581.18,76428328
HNX30,01-10-2025,594.59,593.1,597.35,591.54,42354857
HNX30,02-10-2025,582.07,591.23,591.85,581.93,43650568
HNX30,03-10-2025,569.01,582.06,582.07,568.87,59326727
HNX30,06-10-2025,595.86,570.35,596.48,569.01,68333537
HNX30,07-10-2025,585.57,597.05,600.26,585.36,54402095
HNX30,08-10-2025,588.01,596.97,603.31,582.09,74547824
HNX30,09-10-2025,596.95,590.15,597.16,586.9,52009222
HNX30,10-10-2025,596.88,599.21,602.86,594.74,62758598
HNX30,13-10-2025,605.13,588.65,605.63,587.16,106563597
HNX30,14-10-2025,605.44,609.01,616.83,604.12,107736315
HNX30,15-10-2025,607.03,606.38,609.77,598.1,69435367
HNX30,16-10-2025,612.3,608.3,616.57,605.32,73582909
HNX30,17-10-2025,608.14,613.33,616.64,606.41,74820448
HNX30,20-10-2025,563.19,606.13,612.86,563.19,134113928
HNX30,21-10-2025,567.58,563.29,575.87,553.59,106435315
HNX30,22-10-2025,585.1,571.63,585.1,563.62,82457150
HNX30,23-10-2025,578.11,587.8,591.15,578.11,61369760
HNX30,24-10-2025,581.23,580.15,585.82,570.45,82815992
HNX30,27-10-2025,569.69,588.74,591.18,569.69,70895921
HNX30,28-10-2025,576.19,568.84,576.19,560.38,77490052
HNX30,29-10-2025,581.41,578.7,583.48,577.57,41066497
HNX30,30-10-2025,578.42,581.85,587.57,576.17,57426121
HNX30,31-10-2025,573.22,579.59,585.81,573.22,60927081
HNX30,03-11-2025,550.34,574.25,580.17,550.34,103558787
HNX30,04-11-2025,574.81,548.47,574.81,539.85,87727777
HNX30,05-11-2025,575.73,577.05,578.5,569.72,66677216
HNX30,06-11-2025,575.73,577.17,580.3,565.58,56896908
HNX30,07-11-2025,558.85,575.53,576.76,557.23,61668564
HNX30,10-11-2025,554.31,558.21,567.52,550.44,56273282
HNX30,11-11-2025,565.22,554.1,565.57,554.1,42841251
HNX30,12-11-2025,576.46,565.85,579.84,565.8,48880530
HNX30,13-11-2025,582.11,576.86,588.54,574.08,58508964
HNX30,14-11-2025,590.26,581.06,592.95,579.49,49415836
HNX30,17-11-2025,593.79,594.7,597.91,591.08,52454356
HNX30,18-11-2025,588.56,593.4,596.69,586.17,46473777
HNX30,19-11-2025,580.81,585.97,590.18,576.87,53940006
HNX30,20-11-2025,577.77,581.55,584.33,572.08,32646449
HNX30,21-11-2025,577.84,575.52,579.27,571.01,44282392
HNX30,24-11-2025,571.06,578.4,581.5,571.06,25304923
HNX30,25-11-2025,558.56,569.68,574.33,555.93,54556771
HNX30,26-11-2025,573.64,560.3,574.44,559.97,41481536
HNX30,27-11-2025,571.13,575.36,577.98,567.24,28680019
HNX30,28-11-2025,567.54,570.87,575.82,563.82,40608536
HNX30,01-12-2025,561.21,569.09,572.35,561.21,32581833
HNX30,02-12-2025,566.79,561.84,567.07,554.86,43268617
HNX30,03-12-2025,568.85,566.91,571.33,565.3,41210455
