name,date,close,open,high,low,volume
VN30,19-11-2025,1886.2,1896.57,1899.45,1880.18,287559848
VN30,20-11-2025,1897.46,1890.98,1904.44,1887.12,261844020
VN30,21-11-2025,1899.89,1886.92,1902.41,1873.35,254679634
VN30,24-11-2025,1916.36,1901.96,1925.79,1901.18,229501594
VN30,25-11-2025,1909.6,1917.66,1927.15,1906.86,311643894
VN30,26-11-2025,1923.55,1916.65,1927.38,1909.93,291175344
VN30,27-11-2025,1921.18,1928.39,1935.02,1917.1,224184354
VN30,28-11-2025,1923.92,1920.09,1931.28,1911.85,226282809
VN30,01-12-2025,1933.56,1931.61,1945.5,1930.3,226352402
VN30,02-12-2025,1950.12,1934.08,1953.08,1920.23,285653788
VN30,03-12-2025,1971.99,1958.96,1983.06,1951.02,397133423
VN30,04-12-2025,1979.53,1977.15,1986.17,1965.46,351815669
VN30,05-12-2025,1975.5,1998.28,1998.28,1975.5,277947905
VN30,08-12-2025,1983.82,1990.72,1995.22,1976.95,248138160
VN30,09-12-2025,1973.02,2001.61,2001.61,1951.79,395270697
VN30,10-12-2025,1946.98,1975.63,1975.63,1942.23,217823412
VN30,11-12-2025,1924.29,1941.05,1949.77,1922.64,202671566
VN30,12-12-2025,1867.03,1928.51,1928.63,1864.07,327875304
VN30,15-12-2025,1869.84,1868.6,1889.48,1859.87,239066320
VN30,16-12-2025,1909.87,1871.37,1920.11,1850.51,313051956
VN30,17-12-2025,1897.95,1908.58,1915.85,1896.77,208202960
VN30,18-12-2025,1903.47,1897.84,1903.47,1885.01,231387971
VN30,19-12-2025,1933.28,1903.16,1937.41,1901.72,294003708
VN30,22-12-2025,1985.28,1946,1985.28,1939.91,368170460
VN30,23-12-2025,2012.87,2001.45,2021.36,2000.87,343245767
VN30,24-12-2025,2023.13,2024.27,2025.57,1994.66,358925276
VN30,25-12-2025,1976.21,2020.09,2049.15,1976.21,291280921
VN30,26-12-2025,1965.97,1941.78,1969.07,1914.65,477131977
VN30,29-12-2025,1990.66,1970.12,1992.03,1966.56,234922352
VN30,30-12-2025,2009.7,1994.72,2009.7,1975.19,289990662
VN30,31-12-2025,2030.63,2001.68,2031.61,2001.68,293316852
VN30,05-01-2026,2028.68,2029.88,2039.46,2007.67,367412174
VN30,06-01-2026,2055.96,2033.44,2058.9,2022.6,434748686
VN30,07-01-2026,2096.76,2068.38,2096.76,2054.45,508919990
VN30,08-01-2026,2074.03,2111.47,2121.13,2067.94,612342619
VN30,09-01-2026,2066.21,2077.25,2090.5,2056.96,555461540
VN30,12-01-2026,2080.24,2069.16,2082.02,2057.83,671696506
VN30,13-01-2026,2089.21,2075.98,2100.62,2075.98,573615517
VN30,14-01-2026,2067.1,2097.14,2097.53,2045.61,612853486
VN30,15-01-2026,2047.48,2060.9,2063.22,2021.64,589024735
VN30,16-01-2026,2080.35,2058.64,2098.66,2058.4,453210549
VN30,19-01-2026,2094.24,2104.31,2104.31,2077.61,358772506
VN30,20-01-2026,2085.61,2098.97,2112.71,2081.35,467565032
VN30,21-01-2026,2080.38,2069.82,2090.97,2060.49,450281031
VN30,22-01-2026,2082.35,2086.17,2099.52,2071.96,357014589
VN30,23-01-2026,2077.76,2092.66,2101.22,2072.68,369571844
VN30,26-01-2026,2032.28,2079.79,2080.31,2024.23,393809156
VN30,27-01-2026,2019.88,2034,2036.82,2013.15,317605363
VN30,28-01-2026,1997.13,2021.05,2031.76,1987.47,391080042
VN30,29-01-2026,2018.98,2003.07,2018.98,2001.01,307748317
VN30,30-01-2026,2029.81,2025.38,2032.85,2016.94,375003821
