name,date,close,open,high,low,volume
HNXINDEX,11-12-2025,255.87,257.51,258.31,255.03,43039609
HNXINDEX,12-12-2025,250.09,255.88,256.96,250.08,81631014
HNXINDEX,15-12-2025,249.37,249.87,251.95,249.13,62224482
HNXINDEX,16-12-2025,255.08,249.54,255.65,248.05,75776405
HNXINDEX,17-12-2025,253.12,255.02,256.42,253.05,41377513
HNXINDEX,18-12-2025,253.23,252.73,254.07,252.03,41509330
HNXINDEX,19-12-2025,253.97,253.22,255.18,250.81,57534170
HNXINDEX,22-12-2025,257.23,254.11,257.29,254.11,59096664
HNXINDEX,23-12-2025,255.47,257.34,257.93,254.1,66001198
HNXINDEX,24-12-2025,252.6,255.65,257.39,251.45,54296712
HNXINDEX,25-12-2025,250.98,252.8,255.39,250.98,56211234
HNXINDEX,26-12-2025,250.53,250.36,251.91,246.43,75709431
HNXINDEX,29-12-2025,251.22,250.56,251.77,250.56,50688194
HNXINDEX,30-12-2025,250.5,251.55,252.21,248.55,35570017
HNXINDEX,31-12-2025,248.77,250.66,251.38,248.09,49808320
HNXINDEX,05-01-2026,246.74,248.91,251.33,245.76,78494593
HNXINDEX,06-01-2026,246.52,246.81,248.52,244.67,82883262
HNXINDEX,07-01-2026,249.4,246.98,249.82,246.94,67360682
HNXINDEX,08-01-2026,249.1,249.72,250.99,246.98,94325333
HNXINDEX,09-01-2026,247.1,249.39,250.55,246.37,108883031
HNXINDEX,12-01-2026,251.88,247.17,251.88,244.88,110719851
HNXINDEX,13-01-2026,252.85,252.98,254.29,251.87,108309709
HNXINDEX,14-01-2026,253.32,253.17,254.59,251.38,122730694
HNXINDEX,15-01-2026,253.16,253.7,254.13,249.59,86163826
HNXINDEX,16-01-2026,252.28,253.55,255.35,252.28,96616308
HNXINDEX,19-01-2026,254.95,252.89,255.57,252.89,69579709
HNXINDEX,20-01-2026,253.11,255.41,256.9,253.11,86350813
HNXINDEX,21-01-2026,252.66,252.9,253.39,249.93,107101792
HNXINDEX,22-01-2026,258.43,253.46,258.43,252.35,106914409
HNXINDEX,23-01-2026,252.96,258.49,258.76,252.13,80339275
HNXINDEX,26-01-2026,247.3,252.74,253.62,246.46,90647533
HNXINDEX,27-01-2026,252.84,247.17,252.85,247.17,60142433
HNXINDEX,28-01-2026,252.47,252.15,256.52,250.31,101908631
HNXINDEX,29-01-2026,252.72,252.48,254.35,251.03,64920307
HNXINDEX,30-01-2026,256.13,253.45,256.86,253.32,95334470
HNXINDEX,02-02-2026,260.39,255.93,260.39,255.9,87738038
HNXINDEX,03-02-2026,265.18,263.74,265.71,263.74,89014933
HNXINDEX,04-02-2026,265.95,265.44,268.97,263.62,85477989
HNXINDEX,05-02-2026,263.04,266.35,267.68,262.67,70703680
HNXINDEX,06-02-2026,256.28,263.17,263.17,256.28,103482236
HNXINDEX,09-02-2026,256.01,257.35,258.28,254.76,42016551
HNXINDEX,10-02-2026,253.77,256.44,258.34,250.95,61078607
HNXINDEX,11-02-2026,255.86,253.9,256.86,253.36,57493208
HNXINDEX,12-02-2026,256.48,256.43,256.98,255.22,44124222
HNXINDEX,13-02-2026,257.06,256.38,257.28,254.98,49863136
HNXINDEX,23-02-2026,261.83,257.72,261.96,257.72,61191999
HNXINDEX,24-02-2026,262.72,262.11,264.05,261.77,77963869
HNXINDEX,25-02-2026,263.23,262.97,265.33,262.6,77219247
HNXINDEX,26-02-2026,262.33,263.83,264.07,260.97,56243893
HNXINDEX,27-02-2026,262.82,262.52,263.69,261.32,91903279
HNXINDEX,02-03-2026,259,261.7,261.7,256.84,130657396
HNXINDEX,03-03-2026,260.01,259.87,261.52,258.63,112765917
HNXINDEX,04-03-2026,257.85,259.92,260.96,250.48,132658053
HNXINDEX,05-03-2026,257.59,258.9,260.12,255.96,149626772
HNXINDEX,06-03-2026,253.64,257.8,258.91,252.96,101887231
HNXINDEX,09-03-2026,235.36,250.26,250.26,233.54,138648416
HNXINDEX,10-03-2026,240.07,236.69,242.07,235.61,139608033
HNXINDEX,11-03-2026,247.02,240.15,247.02,240.03,79882221
HNXINDEX,12-03-2026,247.85,247.19,247.85,243,80242802
HNXINDEX,13-03-2026,245.84,247.86,248.44,243.97,95543600
HNXINDEX,16-03-2026,245.74,246.13,247.48,243.17,81652593
HNXINDEX,17-03-2026,246.86,246.33,248.88,246.33,67112196
HNXINDEX,18-03-2026,247.78,247.69,248.68,245.23,74394124
HNXINDEX,19-03-2026,245.73,247.28,247.28,243.82,72513578
HNXINDEX,20-03-2026,243.46,245.78,246.08,242.76,74623571
HNXINDEX,23-03-2026,237.54,242.14,242.51,236.17,85912198
HNXINDEX,24-03-2026,243.81,239.44,243.81,239.44,61984335
HNXINDEX,25-03-2026,249.67,244.69,249.71,244.53,84129885
HNXINDEX,26-03-2026,248.21,249.99,250.27,246.95,65475707
HNXINDEX,27-03-2026,252.36,248.37,252.36,248.32,98368459
HNXINDEX,30-03-2026,250.59,250.39,251.35,249.35,62901365
HNXINDEX,31-03-2026,250.98,250.89,252.76,249.96,91581268
HNXINDEX,01-04-2026,251.46,252.63,254.48,250.88,97801129
HNXINDEX,02-04-2026,250.36,251.7,251.74,248.7,66017718
HNXINDEX,03-04-2026,248.68,250.67,251.36,247.76,62922654
HNXINDEX,06-04-2026,245.03,248.74,248.97,244.76,58092324
HNXINDEX,07-04-2026,246.7,244.76,246.91,243.82,52336110
HNXINDEX,08-04-2026,253.32,250.24,253.39,249.86,105970916
HNXINDEX,09-04-2026,250.98,253.07,253.12,250.18,80257360
HNXINDEX,10-04-2026,251.91,251.07,252.47,250.6,82474129
HNXINDEX,13-04-2026,251.66,250.74,253.18,250.25,74908582
HNXINDEX,14-04-2026,252.41,252.86,254.06,251.38,62241420
HNXINDEX,15-04-2026,252.72,252.97,254.21,252.33,74612505
HNXINDEX,16-04-2026,256.49,252.89,256.49,252.43,67374022
HNXINDEX,17-04-2026,260,256.58,261.8,256.5,63101571
HNXINDEX,20-04-2026,257.33,260.49,260.98,256.11,40865985
HNXINDEX,21-04-2026,253.27,257.35,259.27,253.27,65537923
HNXINDEX,22-04-2026,255.36,253.3,256.76,252.5,42405571
HNXINDEX,23-04-2026,253.23,255.34,256.31,250.85,62495397
HNXINDEX,24-04-2026,251.95,253.34,253.73,250.62,44439227
HNXINDEX,28-04-2026,249.44,251.87,252.87,249.04,39798935
HNXINDEX,29-04-2026,250.66,249.43,251.7,249.17,57055753
